id,name,host_id,room_type_id,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16336636,River View Apartment in the Bronx,91320722,2,47,26,3,2018-08-23,0.16,1,37
34911913,River View Studio!,263122683,2,150,3,1,2019-06-02,0.81,1,74
22215258,RIVER VIEWS - PRIVATE BALCONY **Gym/Pool/Rooftop**,13773574,2,225,30,1,2018-08-19,0.09,12,343
35994356,River views in the heart of NYC,9790846,1,185,1,0,,,1,310
18748038,RIVER VIEWS- EAST 52ND LUXURY 1 BR APARTMENT,2856748,2,225,30,0,,,49,364
27274799,RIVER VIEWS-EAST 52ND LUXURY 1 BR,200380610,2,234,30,0,,,65,364
13432348,River Views! - Lux 1BR Apt near Midtown,30283594,2,239,30,1,2018-01-13,0.06,121,357
14556236,Riverdale - 2 Pvt rooms for Ladies Only,17365319,1,80,2,2,2017-01-01,0.06,2,220
14042426,Riverdale - Room with Breakfast for Ladies Only,17365319,1,50,2,14,2019-07-05,0.4,2,26
10719039,RIVERDALE GRANDVIEW,55395596,1,70,1,1,2016-08-07,0.03,1,0
32461960,Riverdale Pad,163737392,1,64,1,11,2019-06-27,3.47,2,358
31002413,Riverdale private room,231459188,1,49,1,3,2019-01-05,0.45,1,0
35466744,Riverdales finest!,105190318,2,99,3,2,2019-06-12,2,1,52
6505898,Riverside and 160th--Long Stay,34009194,2,200,2,1,2015-06-30,0.02,1,0
25889683,Riverside Apartment Room,28996758,1,72,1,5,2018-07-08,0.38,1,0
107895,Riverside Charm with Fire Place,3088389,2,120,5,49,2019-06-19,0.56,1,201
23377781,Riverside Delight,174255459,2,125,2,24,2019-01-03,1.63,1,188
35459480,Riverside Domino Park-LARGE 2 & a 1/2 :-) Bedroom,266774171,2,262,2,5,2019-07-07,5,1,118
29090040,Riverside doorman and concierge,21339635,2,138,3,24,2019-07-03,2.69,1,1
6757821,Riverside Dr Apartment,28813132,1,70,1,0,,,1,0
35994335,Riverside Drive Apartment,59181407,2,129,31,0,,,1,306
25069823,Riverside Drive Condo with a View,69866875,1,100,7,1,2018-05-15,0.07,1,0
10071232,Riverside Drive Harlem Apartment,6050369,2,200,1,0,,,1,0
11503509,Riverside park and Columbia Univ,60596749,2,375,7,5,2016-09-06,0.14,1,0
17464151,Riverside Park Nest,118276455,2,200,30,5,2019-06-06,0.21,1,271
7087549,Riverside Park One Bedroom w/ King,10566585,2,200,1,0,,,1,0
29281707,Riverside Private Room,220605010,1,125,3,0,,,1,178
11640637,Riverside Single Room near Columbia,34220831,1,46,1,2,2016-07-29,0.05,1,0
5590966,Riverside Suite,28723165,1,70,1,131,2018-01-20,2.5,1,0
2141667,Riverview at Lovely Harlem/UWS Home,10929872,1,93,2,138,2019-06-05,2.23,1,7
19081224,RJ's,133239401,2,100,7,0,,,1,180
17458291,RM,38294216,1,55,10,1,2018-08-11,0.09,4,300
8067738,Rm @Top Floor of a Luxury Building!,3958647,1,90,3,0,,,1,0
1215122,Rm #1 River view Hamilton Heights,6632440,1,95,7,2,2014-10-12,0.03,2,365
11360407,Rm in 3BR Dplx/1Bth ClintonHill off WashingtonAve,59509831,1,150,2,3,2019-06-17,0.08,1,35
9827941,Rm in Pvt Home Nr Trn To NYC - NO CLEANING FEE,15163256,1,73,3,77,2019-06-27,2.04,3,354
33957835,RM#1-Blue room w/balcony 30 min NYC; all airports,241963980,1,65,1,1,2019-07-07,1,2,139
32306527,RM#2-Bright room w/balcony 30 mins NYC & airports,241963980,1,67,2,25,2019-07-07,6.88,2,318
35233704,Roberta's New York Paradise,265277264,1,50,1,2,2019-07-06,2,1,341
24046484,Rocco's Pad,139124384,1,70,20,26,2019-02-01,2.15,1,0
33431289,Rochester's Place Comfy Cozy Crown Heights NYC,251859047,1,85,1,9,2019-06-02,3.1,3,125
11903561,Rock & Roll Living in the Heart of NYC,3937437,2,100,2,0,,,1,0
28560837,Rock Rock Rockaway Beach House,92523072,2,150,2,14,2019-07-03,7.24,1,97
17946985,Rock star house!,110872398,1,45,2,16,2018-03-31,0.58,1,0
32744748,Rockacozy studio!,246239362,2,85,1,0,,,1,33
36390829,Rockaway Beach Apartment Blocks from Ocean,68862521,2,150,1,0,,,1,88
24355153,Rockaway Beach Escape - Beach/City Views,183388833,2,179,2,34,2019-03-24,2.37,1,205
15100760,Rockaway Beach House,22611054,1,75,2,8,2019-05-18,0.68,1,67
24277232,Rockaway Beach House,139105717,2,175,2,0,,,1,0
19721535,Rockaway Beach Oasis,12162815,2,140,2,9,2019-06-14,0.38,1,36
11668469,Rockaway Beach Sunshine Paradise,61945871,1,85,2,15,2019-05-26,0.38,1,330
14220422,Rockaway Beach Surf and Garden Apartment,51162561,2,125,4,1,2016-09-04,0.03,1,0
18994641,Rockaway Chic Houseboat Escape Serene & Airy!,3339820,2,250,2,10,2019-06-23,0.4,1,166
19716375,Rockaway Hideaway,137305439,1,110,1,34,2019-07-01,1.4,2,358
21488093,Rod,128142697,2,750,4,0,,,2,0
6636906,Romain's home,3858150,1,60,9,7,2017-08-15,0.15,1,0
3766770,Romantic 1 bedroom Part2 Harlem USA,17479416,2,150,3,72,2019-04-29,1.23,2,283
8630560,Romantic 2-Bedroom UWS Charmer!,33200173,2,220,3,7,2018-11-25,0.16,2,4
13934790,Romantic Art-Filled Apartment with Large Backyard,21493738,2,150,3,0,,,2,0
19322801,Romantic art-filled apartment with private yard,21493738,1,85,3,0,,,2,0
18342361,Romantic Artist's Townhouse 1 suite: 2 Bd 1 Bath,126922318,1,250,3,78,2019-06-27,2.93,1,246
34685997,Romantic Brand New Oceanfront Studio in Arverne,261647593,1,100,2,10,2019-07-04,6.82,1,67
577703,Romantic Creative Retreat: Feel the Glow,2841175,2,100,5,6,2012-09-14,0.07,1,0
25404381,Romantic Garden Floor For Two or Big Groups,144892527,2,183,1,58,2019-06-23,4.36,1,15
34597644,Romantic Garden Studio near Manhattan!,4999887,2,135,2,0,,,1,226
21778446,Romantic Getaway,129602851,2,99,7,1,2018-02-01,0.06,2,349
30320921,Romantic getaway in the heart of NYC,227647873,1,89,2,15,2019-03-08,2.07,3,13
16665181,Romantic hide out in brooklyn,110218367,1,69,2,90,2019-06-30,3.1,1,106
30513862,Romantic New York City Get-Away,142642693,2,95,2,24,2019-05-13,3.79,1,0
20803220,Romantic NYC Getaway,7913159,2,75,3,3,2017-12-27,0.14,1,0
16224040,Romantic Rooftop Studio with 360 Brooklyn views!,3479852,2,150,1,179,2019-06-27,5.69,1,0
26837834,Romantic room with private entrance,6105036,1,90,4,20,2019-07-03,1.82,3,283
29238785,Romantic space at the Upper East side of Manhattan,146224146,2,135,3,8,2019-01-01,0.89,1,0
36422573,Romantic studio in New York artistic best Bushwick,273849259,2,120,1,0,,,1,363
36199090,ROMANTIC SUNSET YACHT CRUISE & FIREWORKS,23732730,2,600,1,0,,,4,44
32367010,Romantic Top Floor Brownstone in Crown Heights,237508892,2,188,1,10,2019-06-18,2.4,1,199
30020930,Romantic Upper East Side  studio,183924446,2,150,3,11,2019-06-22,1.56,1,49
10882066,Romantic Williamsburg Apartment,14585417,2,185,2,122,2019-06-10,3.12,1,105
9996144,Romantic Pretty Apt with Kitty,9212402,2,140,4,12,2017-11-05,0.29,1,0
19458462,Roof Deck Apartment in Trendy Part of Brooklyn,10440010,2,210,7,7,2019-05-25,0.3,1,50
13698019,Roof Deck Grill & Private Room! Live like a local,24341064,1,90,2,16,2016-11-07,0.44,1,0
26993454,ROOF DECK+  LAUNDRY- BRICK WALLS - CLOSE TO METRO!,184090548,1,95,2,25,2019-06-23,2.19,3,342
7945940,Roof garden & River Sunsets Zen,7020836,2,225,3,159,2019-06-24,3.4,1,132
33363343,Rooftop & Backyard in the Heart of Williamsburg,7230979,1,100,2,1,2019-05-19,0.59,1,44
4351563,Rooftop Apt in Prospect Heights,16504161,2,110,3,8,2018-12-30,0.14,1,0
24308988,Rooftop cabaña with private roof access,5717334,1,150,5,1,2018-05-12,0.07,2,0
24923524,Rooftop Condo,42931425,1,100,1,0,,,1,0
1617488,Rooftop Oasis in Brooklyn for Shoots & Gigs,8102595,2,600,1,48,2015-10-11,0.68,1,89
30924308,Rooftop Oasis in Brooklyn for Shoots & Gigs,231091048,2,600,3,1,2019-01-03,0.16,1,66
33256416,Rooftop pool view Lux private room,217482038,1,129,3,1,2019-06-11,1,3,0
3654511,ROOFTOP SWIMMING-POOL 1/BR APT.,15784,2,250,5,2,2017-08-07,0.04,1,0
33851532,Rooftop Terrace Penthouse 2 Bed Near Central Park,255440488,2,420,5,10,2019-06-29,4.48,1,130
24279547,Rooftop Terrace Room - Inn Your Element  B&B,19866189,1,95,1,2,2018-07-01,0.15,5,361
6585028,ROOFTOP TERRACE ROOM @ ELEGANT HOME NEAR JFK,19866189,1,149,1,56,2019-07-06,1.14,5,361
28580426,Rooftop Vibes for small events,62659791,3,149,1,0,,,2,363
9128491,Rooftop View from Brooklyn,47549695,1,60,4,2,2016-05-28,0.05,1,0
9715891,Rooftop Doorman Luxury Building,6365575,2,200,3,0,,,1,0
13823636,room,81453500,1,39,4,2,2016-07-28,0.05,1,53
13910919,Room,39476034,1,159,1,0,,,2,363
22435399,Room,140494157,1,110,1,1,2018-01-01,0.05,1,0
32240068,Room,177449995,1,120,2,0,,,1,363
31370452,ROOM  TWO,226036723,1,125,3,0,,,3,364
11534035,Room - Manhattan! Walking distance to Central Park,11670284,1,90,1,38,2019-06-08,0.95,2,361
29630759,Room @Brooklyn NY,222136360,1,45,1,8,2019-01-01,0.96,1,6
13232690,Room & Breakfast -  Room 3,35322092,1,49,1,77,2019-07-07,2.44,3,239
6747193,Room & Breakfast-   Room 2,35322092,1,49,1,107,2019-07-06,2.19,3,69
30390975,Room & Private Bath + Free Gym/Pool/Theater/More!,12704088,1,88,2,7,2019-03-26,1.35,1,0
26787336,room & private bathroom in a beautlful space,22577148,1,100,3,4,2018-08-10,0.33,7,109
17679645,Room & private bathroom in historic Harlem,51594665,1,55,2,0,,,1,0
34250344,ROOM # 3 near to JFK & LGA Airport,258589420,1,56,1,12,2019-07-07,5.37,7,179
34336086,ROOM # 4 near to JFK & LGA airport,258589420,1,58,1,6,2019-07-07,2.73,7,176
35287395,Room # 5 Near from JFK & LGA Diner 7/24 open,258589420,3,60,1,4,2019-07-07,4,7,365
34334609,ROOM # 6 near to JFK & LGA airport,258589420,1,58,1,12,2019-07-03,5.45,7,179
34336194,ROOM # 7 Near to JFK & LGA airport,258589420,1,53,1,12,2019-07-06,5.37,7,180
34336417,ROOM # 8 near to JFK & LGA airport,258589420,1,53,1,11,2019-06-26,4.93,7,176
9529662,Room #1 in Hip Harlem Garden Apt.,47993495,1,99,2,80,2019-06-23,1.83,4,158
4343401,Room #1 Private Room,22384027,1,39,1,153,2019-06-14,2.66,10,178
23900940,Room #1 With Private Shower,179619904,1,60,1,72,2019-06-24,4.64,3,175
23937672,Room #2 Near JFK airport Race-Track Casino.,179619904,1,75,1,124,2019-06-19,7.98,3,160
4567433,Room #2 Near Manhattan NYC.,22384027,1,39,1,89,2018-08-16,1.57,10,0
23901118,Room #3 Bright Quiet Near Race-track and Casino,179619904,1,65,2,16,2019-06-24,1.15,3,180
9410580,Room #3 in Hip Harlem Garden Apt.,47993495,1,60,2,136,2019-04-21,3.07,4,48
8249156,Room #3 Near Manhattan NYC.,22384027,1,39,1,45,2019-05-21,0.97,10,158
9530515,Room #4 in Hip Harlem Garden Apt.,47993495,1,95,2,169,2019-06-30,3.87,4,166
8269241,Room #5 Near Manhattan NYC.,22384027,1,39,1,62,2018-11-25,1.34,10,159
31075624,Room + movie theater/gym/roof - 1 block to subway!,3722715,1,80,2,9,2019-07-01,1.48,2,0
31370305,ROOM 1,226036723,1,125,3,2,2019-03-17,0.42,3,180
35708459,ROOM 1,6270968,1,43,3,0,,,2,320
23287403,Room 1 - Lots of Space in Historic Victorian Home,173362161,1,68,2,64,2019-07-03,3.89,6,177
22051523,Room 1 at Lower Manhattan 18mins from Timesquare,161057073,1,90,2,52,2019-06-23,2.7,4,67
20542510,Room 1 Private Lower Level Getaway w/ Window  (Lower Level 1),104927746,1,32,4,45,2019-04-21,2.09,7,333
35680065,Room 1: Spacious Queen w/ Closet & Light breakfast,268394581,1,75,1,2,2019-07-06,2,3,139
11843397,Room 1/2 block from Central Park!,23994508,1,70,2,169,2019-06-16,4.27,1,38
18992796,ROOM 10,74633496,1,40,3,26,2019-06-16,1.03,5,365
12865332,Room 108th and central park west,51684417,1,120,1,1,2016-07-31,0.03,2,0
19295941,Room 12,74633496,1,40,3,31,2019-06-28,1.26,5,362
16781601,Room 14,74633496,1,43,3,36,2019-06-10,1.26,5,365
4633258,Room 15 min from Manhttn.,23993707,1,30,5,2,2017-12-29,0.04,2,0
3808358,Room 15. min from Midtown in Super Safe Area,19569282,1,45,14,1,2014-08-16,0.02,1,0
33962986,Room 2 ( 10 by 10),255431206,1,40,7,2,2019-07-06,0.91,9,114
22796888,room 2 Manhattan private room,164886138,1,69,1,4,2018-08-23,0.29,11,365
23539037,Room 2- Go Back in Time in Historic Victorian Home,173362161,1,68,2,69,2019-06-22,4.26,6,196
36308658,Room 2: Sunny Queen W Private Bathroom & Breakfast,268394581,1,75,1,0,,,3,137
34181264,Room 2.  Bunk beds available for two adults.,251859047,1,65,2,3,2019-07-01,2.09,3,126
16585605,Room 202,1236663,1,50,1,105,2019-07-05,3.68,1,25
31065551,Room 25 min away from Manhattan 7train/busQ67,31044879,1,60,3,8,2019-07-01,1.27,2,0
23660051,Room 3 - 1920's Style in Historic Victorian Home,173362161,1,62,2,67,2019-06-24,4.19,6,50
28637635,Room 3 (4R),102466916,1,53,30,0,,,6,198
29737954,Room 3 blocks from Columbus Circle / Central Park,58077160,1,140,6,1,2018-11-12,0.13,1,0
22796694,room 3 Manhattan private room,164886138,1,69,2,4,2018-10-28,0.29,11,180
36310855,Room 3: Cozy Room w Large Closet & Light Breakfast,268394581,1,68,1,1,2019-07-06,1,3,127
27784070,Room 4 -Sunny Cozy Room in Historic Victorian Home,173362161,1,55,2,28,2019-06-23,2.64,6,68
33962313,Room 4 ( 8 by 12),255431206,1,40,7,2,2019-05-09,0.81,9,151
10280549,Room 4 Victorian Home to Enjoy!,756173,1,60,1,138,2019-06-24,3.36,2,122
23934000,Room 5 - Quiet Retreat in Historic Victorian Home,173362161,1,50,2,51,2019-06-27,3.29,6,176
10280345,Room 5 Victorian Home to Enjoy!,756173,1,65,1,105,2019-07-03,2.54,2,111
25055498,Room 6 - Comfy Bed in Historic Victorian Home,173362161,1,68,2,38,2019-07-02,2.73,6,85
22797033,room A Manhattan private room,164886138,1,65,1,3,2018-03-17,0.18,11,364
20210285,ROOM AC WI-FI PARKING CABLE FOR 2,131684478,1,37,2,25,2018-09-01,1.11,3,306
9140055,Room and Breakfast  -  Room 1,35322092,1,49,1,136,2019-07-07,3.05,3,200
13114437,Room and private bath in sunny Brooklyn apartment,42605385,1,53,14,2,2016-08-01,0.05,3,0
29031768,ROOM Astoria 8 min to NWR train nice Neighborhood,203231204,1,105,1,2,2018-12-02,0.23,1,359
17371795,Room at  Artist  Apt in Wburg BK,117399779,1,200,3,5,2017-10-08,0.18,1,0
29434293,Room at 1br apt,7040483,1,69,5,20,2019-06-23,2.43,1,37
7631233,Room at astoria,22994376,1,49,1,0,,,1,0
36319887,Room at cool flat at the coolest place Brooklyn,3247267,1,70,1,0,,,1,70
4070027,Room at East 110th St Upper East/E. Harlem,5558013,1,80,2,2,2016-08-26,0.06,1,0
16325781,Room at Home in Lower East Side,3173147,1,95,4,15,2019-06-25,0.63,2,244
25679101,Room at walking distance from Central Park!,193282294,1,97,2,55,2019-06-08,4.52,4,246
28346402,Room at walking distance to the Empire State!,214037223,1,130,2,45,2019-06-24,4.87,3,277
8069858,Room avail in Bowery neighborhood,29896455,1,59,6,72,2019-06-16,1.57,2,200
21394596,Room avail: Newly-renovated Washington Heights APT,29883522,1,50,3,1,2017-11-06,0.05,1,0
705749,Room Available Close to Manhattan-A,3625735,1,75,30,59,2019-03-30,0.72,2,354
14549011,room available for 2 weeks in shared accomadation,90034926,1,43,1,0,,,1,0
4897673,Room available for long term,14035846,1,50,15,2,2018-08-12,0.17,1,341
27026461,Room available from July 29th to October 31st,1524602,1,48,90,0,,,1,358
5646613,Room available in 2 br apartment,9503725,1,80,7,0,,,1,0
22204856,Room available in 3 BD Brooklyn apartment,1819657,1,55,2,0,,,1,0
6272181,Room available in a 3 bdrm apt!,32596841,1,75,1,0,,,2,0
33457366,Room available in BedStuy condo w/ private yard,35528708,1,50,1,1,2019-06-02,0.81,2,0
33457731,Room available in BedStuy condo w/ private yard,35528708,1,56,1,4,2019-06-08,1.2,2,0
26477897,Room available in Bushwick duplex,33233142,1,58,5,1,2018-08-18,0.09,1,17
6659165,Room available in BUSHWICK!,12720552,1,70,1,20,2019-05-27,0.42,5,332
30146330,Room available in Bushwick!,156237907,1,40,5,1,2018-11-27,0.13,1,250
30904692,Room Available in Crown Heights,164692370,1,31,14,2,2019-03-19,0.34,1,0
5593205,Room Available in Fort Greene,20083880,1,45,1,1,2016-01-01,0.02,1,0
13959346,Room Available in Heart of Fort Greene,83156877,1,145,1,0,,,1,0
6791173,Room Available in Large 3 Bdrm Apt!,32596841,1,59,1,1,2015-06-28,0.02,2,0
9168009,Room available in Midtown West NYC,47577737,1,60,3,1,2016-04-24,0.03,1,0
435776,ROOM AVAILABLE IN NEW YORK CITY,2164452,1,145,5,2,2017-10-03,0.09,1,365
4709252,ROOM AVAILABLE IN PERFECT FLAT,1511206,1,150,2,1,2015-09-30,0.02,1,0
27128039,Room available in spacious apartment UWS,114375702,1,50,4,4,2019-01-02,0.42,1,0
6759527,Room Available in Sunset Park!,35388074,1,150,1,1,2015-06-12,0.02,1,0
6636993,Room available in Williamsburg,20123174,1,90,1,0,,,1,0
21656310,Room available on the Upper East Side Manhattan,18844442,1,100,2,16,2018-02-20,0.8,1,0
9296742,Room Available- Prospect Park South,48264768,1,55,1,0,,,1,0
712136,Room Available-Close to Manhattan-B,3625735,1,75,30,36,2017-08-29,0.44,2,362
11698352,Room avl from 03/30 to 04/03 in NYC,22769314,1,46,1,0,,,1,0
2030736,Room B,10384906,1,32,1,111,2019-04-20,1.7,5,208
26331103,room b,32060911,1,40,33,1,2019-07-04,1,2,337
24715620,Room B Close to NYU Langone H/Metro station,105640471,1,43,1,11,2019-05-28,1.11,8,146
22815108,room B private manhattan room,164886138,1,69,1,1,2018-03-15,0.06,11,364
2175827,Room Bedford Heart of Williamsburg,909577,1,75,2,183,2019-06-30,3.03,3,154
27500496,Room by Central ParkHarlem NY,89842859,1,68,10,1,2018-09-08,0.1,1,0
35122841,Room by Prospect Park,124902025,1,50,3,0,,,1,92
22815257,room C Manhattan  private room,164886138,1,65,1,0,,,11,364
31500172,Room can fit 3 people in Manhattan close to subway,235073206,1,82,1,22,2019-06-24,3.84,4,96
30353302,Room close to La Guardia Airport,227905146,3,16,1,10,2019-06-16,1.36,1,0
22281921,Room close to mall,34954588,1,50,2,2,2017-12-30,0.11,1,365
16545297,Room close to Manhatan,36232131,1,100,3,0,,,1,90
13618148,Room close to Prospect Park minutes to NYC!,5110884,1,70,2,0,,,1,0
22815339,room D Manhattan private room,164886138,1,65,1,1,2018-04-10,0.07,11,364
20860448,ROOM EN NEW YORK MANHATTAN,23005126,1,125,3,0,,,1,363
7433796,Room Epic View Near Freedom Tower,2134232,1,100,1,15,2017-06-08,0.34,2,0
9394188,Room for 1 Female or Couple,38805180,1,65,3,2,2019-01-02,0.05,1,356
12426957,Room for 2,20069770,1,45,2,2,2017-06-16,0.08,1,0
33002617,Room for 2  Per diem $50 rental up to 30 days max,248385708,1,21,1,2,2019-05-26,1.02,1,90
8427028,Room for 2 in Amazing duplex Loft,17473615,1,130,1,1,2015-10-03,0.02,1,0
33041216,Room for 2 Persons Center of Downtown NYC,35927005,1,86,1,7,2019-06-24,2.84,10,115
30132025,Room for 3 and 5 minute walk to train!,105248014,1,50,1,46,2019-07-05,6.03,2,34
20406188,Room for a week,20954844,1,130,1,0,,,1,0
28428636,Room for easy commute. Near train & essentials!,137358866,1,38,30,2,2019-05-30,0.39,103,247
16120533,Room for Either One of Two (Has Two Beds),56878925,3,40,2,4,2017-12-27,0.13,2,3
8504263,Room for Female in NoHo/EastVillage,38361857,1,100,3,98,2019-04-20,2.15,1,0
9756258,Room for Female-Upper West Side,11513145,1,65,1,2,2016-01-08,0.05,1,0
35320280,Room for jfk passengers,264043510,1,41,2,1,2019-06-29,1,6,365
25492095,Room for June-beginning of July!,144193172,1,40,15,0,,,1,0
20014072,Room for one at Stella's place,15617507,1,29,1,53,2019-01-19,2.65,3,137
16534157,Room for one or two in  beautiful Midwood,48899796,1,60,2,56,2019-05-26,1.83,2,42
4343312,Room For Rent,22548091,1,57,7,3,2019-07-06,0.22,2,222
15238740,Room for rent,17125263,1,75,3,54,2019-07-07,1.61,2,271
21325658,Room for rent,154375347,1,75,4,1,2017-10-28,0.05,1,0
22584277,Room for rent,73377818,1,35,1,0,,,1,89
2867115,Room for Rent -  Close to City & Clean,14655604,1,60,2,55,2019-06-02,2.64,1,118
36419115,Room for rent - Right by Bedford ave L train,27089410,1,60,1,0,,,1,54
16425205,Room for rent (females ONLY),73550323,1,40,1,1,2017-01-01,0.03,1,0
35543291,Room for rent for 2 Free parking pets welcomed,267414692,1,70,1,2,2019-06-30,2,1,365
32013622,Room for rent from March to August.,1767221,1,48,160,0,,,2,179
23718065,Room for rent in a family house,177761074,1,60,1,1,2019-06-30,1,1,326
16244096,Room for rent in Brooklyn. 1 block from R train,106197850,1,50,7,1,2017-05-21,0.04,1,0
6525765,Room for rent in corona queens,34129674,1,150,2,0,,,1,363
769279,Room for rent in East Village,1228080,1,100,7,1,2016-05-01,0.03,1,0
11320246,Room for rent in East Village,47625541,1,65,2,4,2016-07-21,0.1,2,1
4849266,Room for rent in Sheepshead bay,24950473,1,50,2,0,,,1,0
27380062,Room for rent in spacious brooklyn appartment,8346419,1,47,7,2,2018-12-30,0.18,1,0
22448088,Room for rent in the heart of Manhattan,686385,1,80,1,58,2019-06-23,3.64,1,45
6982174,Room for rent shared bathroom,36610302,1,50,1,0,,,1,0
29310612,Room for rent! 3 bed / 2 bath. G train,220806520,1,50,10,0,,,1,359
14155795,Room for rent. Quiet safe.,65057965,1,85,2,10,2017-06-30,0.28,1,306
35117050,Room for rent. WiFi included. Near shopping center,84260385,1,70,1,0,,,1,179
36479723,Room for rest,41326856,1,45,1,0,,,5,172
22293539,Room for sublet in lovely Ridgewood!,15788530,1,60,7,2,2018-01-04,0.11,2,0
30174660,Room for Temporary Sublet Nov. 21`-28,226684665,1,40,1,0,,,1,0
19317831,Room for the mighties !! Air conditioner /CPark,100835599,1,113,1,12,2017-09-13,0.48,2,90
436916,Room for the Summer,2169825,1,55,2,7,2016-10-11,0.08,1,0
35235701,Room for travel and work,263721921,1,70,2,2,2019-06-08,1.58,1,315
33060929,ROOM FOR TWO 15 MINUTES WALL STREET NO CLEAN FEE,247937619,1,72,5,17,2019-06-21,5,1,49
12737335,Room for two in NYC!,69267322,1,60,1,1,2016-06-04,0.03,1,0
21449107,Room for two in the heart of Brooklyn!,155647922,1,65,3,74,2019-06-30,3.59,1,66
10038633,Room for Xmas and New Years in NYC,19049309,1,67,1,1,2016-01-02,0.02,1,0
30195586,Room in  New York,178733071,1,50,2,0,,,1,171
8398566,Room in 1-Br by Columbus Circle,43779028,1,90,2,2,2016-01-03,0.05,1,0
788035,Room in 2 Bdr Apt in Nolita/Soho LES,4105376,1,95,7,46,2017-11-18,0.57,1,0
4169094,Room in 2br apt Location by NWM60busBeer Garden,21634948,1,90,3,17,2019-06-30,0.31,1,340
12956315,Room in 2BR Astoria apt (20min to Central Park),5226800,1,100,5,0,,,1,0
13772304,Room in 2BR in Morningside Heights,80091971,1,80,1,2,2016-07-23,0.06,2,0
16400753,Room in 3 bed apt/w parking- Wburg.,8134440,1,55,2,0,,,1,0
5892733,Room in 3 bedroom apt.,10859726,1,47,5,7,2019-05-28,0.13,3,236
36276166,room in 3-bedroom house  Central Brooklyn,144107218,1,55,1,0,,,1,316
34785509,Room in 3-BR NY Apt near Central Park,74211590,1,50,14,1,2019-05-17,0.57,1,0
9332926,Room in 3br apt,48437907,1,110,1,1,2015-11-10,0.02,1,0
9051763,Room in 3BR Condo FREE WASHER/DRYER,1283476,1,57,5,14,2019-05-29,0.37,2,216
34646244,Room in 4 bed 2 bath by J train with Queen bed,10387090,1,36,15,1,2019-05-13,0.52,5,343
8520667,Room in 4 Bedroom Brooklyn Apt,9864136,1,50,1,2,2016-11-01,0.06,26,365
18826197,Room in 5 bedroom house with a backyard!,65407018,1,85,5,45,2019-05-28,1.79,5,355
4720558,Room in a 4 bedroom Apt. in Harlem,14140782,1,80,1,0,,,1,0
8663831,Room in a beautiful apartment,16339935,1,90,3,1,2015-10-24,0.02,1,0
31390350,Room in a beautiful chelsea apt. w/ doorman,7285648,1,100,1,0,,,3,0
7936161,Room in a Beautiful East Village Apt!,12589844,1,71,7,42,2019-04-30,0.89,1,0
19273138,Room in a Beautiful Spacious Home,53480097,1,60,2,27,2019-06-28,1.08,2,104
20137576,Room in a charming and spacious apartment in DUMBO,19990362,1,69,5,5,2019-04-19,0.22,1,166
33050650,Room in a Comfy Brooklyn Apartment,240717293,1,85,2,10,2019-06-24,4.05,1,1
30021086,Room in a Cosy Appartment Midtown Grand Central,92963604,1,100,3,6,2019-04-21,0.85,1,45
35615652,Room in a cozy Brooklyn apartment,19017210,1,41,3,1,2019-07-02,1,1,57
1070458,Room in a cozy loft,3968209,1,100,3,64,2019-05-06,0.87,2,355
4754646,Room in a great UWS apartment,6649124,1,70,1,0,,,1,0
9461660,Room in a Historic Old Brownstone,11611066,1,90,1,0,,,1,0
19913714,Room in a Huge Loft Apartment,48081884,1,60,3,2,2017-08-14,0.08,2,0
21024792,Room in a loft in Soho/Nolita,24770383,1,80,21,0,,,1,0
9795890,Room in a loft in Tribeca,23372553,1,75,1,1,2015-12-27,0.02,1,0
2071839,Room in a lovely 2br apartment - East Williamsburg,1939680,1,60,7,5,2018-08-05,0.14,1,3
29191862,Room in a Lovely Apartment in Upper East Side,219981147,1,150,2,8,2019-02-10,0.92,1,0
35867923,Room in a lovely loft with waterfront view,258654859,1,80,8,1,2019-06-24,1,1,157
7697256,Room in a lovely UWS Apartement,17326743,1,130,1,9,2016-03-30,0.19,1,0
35231663,Room in a Luxury Apartment + Gym + AC + Laundry,14332697,1,89,6,1,2019-06-14,1,1,27
22951326,Room in a luxury doorman building in Midtown,36786792,1,70,2,3,2018-01-31,0.17,1,0
30429599,Room in a Magical Bowery Loft in Nolita,20277431,1,220,7,0,,,1,89
27874671,room in a soho loft,3968209,1,100,3,8,2019-04-29,0.81,2,361
33309213,Room in a Stylish & Dreamy Brooklyn loft,2236212,1,100,2,0,,,2,89
2635794,room in a two bedroom apt whole apartment,13496782,2,200,1,2,2016-12-12,0.06,1,0
4822057,Room in Airy Williamsburg Apt,19660044,1,103,1,7,2016-05-31,0.13,1,0
30960178,Room in AMAZING Williamsburg Apartment!,36213174,1,70,5,1,2019-01-02,0.16,1,0
21682272,Room in Amazingly well-LIT Luxury Loft,78942575,1,120,1,4,2019-06-07,0.2,2,0
6914268,Room in apartment,36166297,1,45,1,0,,,1,0
18931595,Room in Apt near Central Park & Columbia,20812159,1,55,2,8,2017-07-29,0.31,1,0
11793542,Room in Apt. near Columbia w/ Views,26271616,1,96,1,0,,,2,0
5110224,Room in artist apartment/ close to Ferry,26405093,1,85,1,0,,,2,359
19977131,Room in artist loft with waterfront view,2971336,1,110,2,5,2017-09-01,0.21,2,0
